model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,1841142524168585220.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,4490502852978390000.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,6872698498072871900.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,7128893484183252000.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,7139002048363152400.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,4692690466958798800.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,22746047218290688.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,2595646474777646100.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,4398895106259038200.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,7043372089166577700.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,4342572612484808700.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,3407647030800275500.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,360045816003429380.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,997606725876738050.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,4477927936947039200.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,1285926408638267390.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,256029315321952256.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,7139002048363152400.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,8636175130330607600.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,4200730711560847400.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,2787618399357031400.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,4398895106259038200.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,109591146466576384.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,5702577027890589700.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,109591146466576384.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,1831297316135118850.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,4286360386944651300.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,4692690466958798800.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,8803618445054126100.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,6905470370856337400.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,7240713591891685400.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,7128893484183252000.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,1841142524168585220.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,6872698498072871900.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,4490502852978390000.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,3407647030800275500.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,7043372089166577700.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,4910962305337055200.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,997606725876738050.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,4477927936947039200.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,2787618399357031400.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.8,0.3,115109577693645824.0,35,0.20596055881011427,0.00000665769798972,0.00000589208393273,1,4,0.20000000000000007,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,360045816003429380.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,4342572612484808700.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,1831297316135118850.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,22746047218290688.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,1285926408638267390.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,115109577693645824.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,256029315321952256.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,4342572612484808700.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,4692690466958798800.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,7924300342041792500.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,7240713591891685400.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,4200730711560847400.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,7139002048363152400.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,7043372089166577700.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,109591146466576384.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,homogeneous,26,0,5,0.2,0.2,0.0,0.3,2595646474777646100.0,25,0.05316250381653633,0.00000955546643609,0.00000695527825834,1,3,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,4286360386944651300.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,8803618445054126100.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,115109577693645824.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,2595646474777646100.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,4477927936947039200.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,22746047218290688.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,1841142524168585220.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,4398895106259038200.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,1285926408638267390.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,3407647030800275500.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,8636175130330607600.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,5702577027890589700.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,2787618399357031400.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,4692690466958798800.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,4910962305337055200.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,1831297316135118850.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,6905470370856337400.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,256029315321952256.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,360045816003429380.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,4490502852978390000.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,7128893484183252000.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,997606725876738050.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,6872698498072871900.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,7924300342041792500.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,1841142524168585220.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,6905470370856337400.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.6,0.2,4200730711560847400.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,0.19999999999999996,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,8636175130330607600.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,4490502852978390000.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,5702577027890589700.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,7139002048363152400.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,7240713591891685400.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,4477927936947039200.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,4910962305337055200.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,997606725876738050.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,4398895106259038200.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,4286360386944651300.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,7128893484183252000.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,4342572612484808700.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,49,3,3,0.2,0.4,0.2,0.1,3407647030800275500.0,30,0.1501272011887906,0.00000808313150757,0.00000756708560555,1,4,-0.2,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,4737849557596457000.0,15,0.15816078866756,0.00000075885751396,0.00000052614604334,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,3987090362495812600.0,15,0.1576924305358951,0.00000001864795148,0.00000001007353183,2,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,3605501909589616600.0,15,0.15646212327865466,0.00000297868541591,0.00000218049623183,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,5881778958891008.0,20,0.15774313642990934,0.0000002242198538,0.00000010473172142,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,1127979403632241660.0,15,0.1576869183045444,0.0000000039637231,0.00000000215167733,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,6634277900855737300.0,15,0.15597112472577324,0.00000399681125164,0.00000197664258775,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,4983453845742969900.0,15,0.1571214886688071,0.00000059240051299,0.00000038567516142,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,4100673766130320400.0,15,0.1577000787861862,0.00000001169780242,0.00000000563620446,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,7051216676921054200.0,15,0.15704425177494735,0.00000067934799446,0.00000037552609884,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,3843847284245472300.0,15,0.15762577739304545,0.00000001340151067,0.0000000158847873,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,8774557851995959300.0,15,0.15770289447693572,0.00000000514785358,0.00000000305670028,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,9073361198229076000.0,15,0.15765794597820848,0.00000000180620034,0.00000000088760535,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,7330709598610734100.0,15,0.15764854859401095,0.0000000113986653,0.00000001151975539,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,6165113198844046300.0,15,0.15710745178367036,0.00000051144071914,0.00000030381110076,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,1198415264930579460.0,15,0.15627875223505056,0.00000353344550901,0.00000206431271574,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,2259125982420980740.0,15,0.15668582891553917,0.0000017426693821,0.00000116977819368,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,3361245055909197800.0,15,0.15792845092156804,0.00000019335392122,0.00000009090284771,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,1992409843916606460.0,15,0.15775525911974558,0.00000003800064284,0.00000003159597405,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,5266199113921636400.0,15,0.15781204400025833,0.00000007093950667,0.00000004227422541,1,3,-0.6,0.0
consensus,heterogeneous,19,2,2,0.5,0.6,0.0,0.1,1349087856490769410.0,15,0.15766013015413552,0.00000009593558417,0.0000000531181841,1,3,-0.6,0.0
